year,month,day,atm(hPa),Rav(mm),Rmax_day(mm),Rmax_hr(mm),Rmax_10min(mm),Tav(¢J),Tav_max(¢J),Tav_min(¢J),T_max(¢J),T_min(¢J),Hav(¢H),H_min(¢H),sun (h),sunshine (MJ/¢T),snow(cm),snow_max(cm),snow_depth(cm),cloud,snow_day,fog_day,thunder_day,Label
2010,6,21 to 25,1001.1,12,9,7,2.5,19.4,24.7,15.2,27.2,12.4,80,54,30.5,18.2,0,0,0,8.2,0,1,0,0
2010,6,26 to 30,1004.8,1.5,1.5,1,0.5,21.8,25.9,17.9,29.1,16.6,69,31,25,17.5,0,0,0,9.8,0,0,0,0
2010,7,1 to  5,997.3,9,8.5,3.5,1,21.8,26,18.7,26.8,17.8,82,66,19.1,17.1,0,0,0,9.6,0,1,0,0
2010,7,6 to 10,1001.6,39.5,34,18.5,5.5,21.4,25,19.4,25.9,19.2,83,62,13.1,13.4,0,0,0,9.4,0,0,1,0
2010,7,11 to 15,1005.4,33,27.5,7.5,1.5,20.2,23.8,17.5,24.9,15.9,79,61,23.7,15.8,0,0,0,8,0,0,0,0
2010,7,16 to 20,1011.4,4.5,4.5,3,1.5,22.8,26.3,20.1,28.5,18,80,62,16.9,14.4,0,0,0,9.3,0,1,0,0
2010,7,21 to 25,1007,2,2,1.5,1,24.1,28.1,21.4,29.8,19.2,80,61,26.3,17,0,0,0,8.6,0,0,1,0
2010,7,26 to 31,1001,84,42.5,24,7,23.7,27.4,20.9,29,18.1,82,56,14.7,12.5,0,0,0,9.9,0,0,2,0
2010,8,1 to  5,1004.7,1.5,1.5,1,1,23.2,26.8,19.5,30.4,16,78,55,16.1,12.4,0,0,0,8.5,0,0,0,0
2010,8,6 to 10,1009.6,0.5,0.5,0.5,0.5,26.3,30,23.6,33,22.3,80,57,29.2,17.2,0,0,0,6.9,0,0,0,0
2010,8,11 to 15,1000.6,99,47,14,5.5,23.7,27.1,20.4,29.3,19,84,55,19.5,11.2,0,0,0,7.6,0,0,0,0
2010,8,16 to 20,1010.5,3.5,3.5,3.5,3,24.5,29.4,20.3,30.6,17.4,71,39,43.6,19.8,0,0,0,4.6,0,0,0,0
2010,8,21 to 25,1007.3,22.5,20,18.5,10,25.4,28.7,21.7,30.4,19.4,76,52,13.2,11.9,0,0,0,8.8,0,0,1,0
2010,8,26 to 31,1010.8,8,6,6,5,25.2,29.3,21.6,31.6,20.1,76,41,35.2,17.5,0,0,0,8.9,0,0,2,0
2010,9,1 to  5,1009.1,4,4,3,1.5,25.7,29.5,21.9,31.9,20.7,74,42,29.9,15.1,0,0,0,7.7,0,0,0,0
2010,9,6 to 10,1005.3,43.5,23,10.5,4.5,21.4,26.5,16,28.2,13,72,39,38.8,17.6,0,0,0,5.9,0,0,1,0
2010,9,11 to 15,1006.9,2.5,2.5,2,0.5,21.2,25.6,16.3,27.5,15,74,43,32.5,14.3,0,0,0,5.7,0,0,0,0
2010,9,16 to 20,1006.2,19,12.5,3.5,1,20.5,25.1,16.9,27.2,14.9,78,39,26,13.2,0,0,0,7.6,0,0,0,0
2010,9,21 to 25,1007.5,1.5,1.5,1.5,0.5,15.2,19.9,10.9,25.4,6.8,63,33,19.2,11.6,0,0,0,7.8,0,0,0,0
2010,9,26 to 30,1010.9,17,16.5,7.5,4,16.8,21.3,12.2,23,7.6,64,31,31.2,13.8,0,0,0,6.5,0,0,1,0
2010,10,1 to  5,1010.1,60.5,39,9.5,2.5,16.8,20.8,12.8,21.5,10.7,77,44,28.7,11.5,0,0,0,6.7,0,0,0,0
2010,10,6 to 10,1012.7,16.5,12.5,3.5,1,17.2,20.9,14,22.4,10.5,78,46,24.2,10.9,0,0,0,6.8,0,0,0,0
2010,10,11 to 15,1006.7,2.5,2,2,2,15.9,20.6,11.7,24.5,7.8,74,32,24.8,10.7,0,0,0,8,0,0,0,0
2010,10,16 to 20,1016.7,12,10.5,4.5,3.5,10.9,16.7,5.5,19.3,2.1,69,31,32.8,11.3,0,0,0,5.5,0,0,1,0
2010,10,21 to 25,1011.3,4.5,4.5,4,3,13.1,18,7.8,19.5,6,74,49,22.4,9,0,0,0,5.8,0,0,0,0
2010,10,26 to 31,1017.1,3.5,3.5,2.5,1,7.3,11.4,3.5,15.3,0.4,65,33,18.9,6.9,0,0,0,7.3,1,0,1,0
2010,11,1 to  5,1005.5,21,8.5,2.5,1,8.6,11.7,5.7,14.6,4,72,40,10.8,5.3,0,0,0,9.3,0,0,1,0
2010,11,6 to 10,1003.3,29,15.5,8,4,10.4,14.7,6.5,18,5.2,75,34,18.8,6.2,0,0,0,6.1,0,0,0,0
2010,11,11 to 15,1013.6,3.5,2.5,1.5,0.5,6.5,11.1,2.2,15.7,0,66,37,21.8,7.1,0,0,0,8,1,0,0,0
2010,11,16 to 20,1015.8,0.5,0.5,0.5,0.5,5.8,10.1,1.8,13,-0.1,73,48,7.7,4.8,0,0,0,6.7,1,0,0,0
2010,11,21 to 25,1010.5,20.5,20.5,8.5,2.5,6.7,11.8,1.1,16.9,-2.5,69,44,26.7,7.3,0,0,0,5.4,0,0,1,0
2010,11,26 to 30,1008.4,28,11.5,6,1.5,1.9,5.4,-1.5,10.5,-3.3,75,41,14.2,5.3,28,12,16,7.6,3,0,0,0
2010,12,1 to  5,1005,23,21,6,1.5,7.2,10.8,3.1,14.1,-0.9,76,53,9.2,3.4,2,2,9,8,2,0,0,0
2010,12,6 to 10,1003.4,5,2,1,0.5,2.5,5.1,0.2,9.9,-3,69,42,11.3,5.1,0,0,0,8.6,3,0,0,0
2010,12,11 to 15,1006.6,20,8.5,4.5,2,0.5,4.2,-3.2,9.5,-8.2,72,47,4.9,3.7,21,10,5,9.9,5,0,0,0
2010,12,16 to 20,1007.3,21,9.5,4,1,-0.6,2.3,-4,7.6,-7.4,75,55,16.4,5.8,25,15,18,8.6,5,0,1,0
2010,12,21 to 25,999.4,27.5,11.5,2.5,0.5,0.3,3.2,-3.1,6.3,-7.2,73,36,7.6,3.7,24,15,17,8.9,4,0,0,0
2010,12,26 to 31,996.3,13.5,8,1.5,0.5,-0.3,2,-3,2.8,-6.6,72,43,19.7,5.5,28,14,30,8.4,6,0,0,0
2011,1,1 to  5,1005,0.5,0.5,0.5,0.5,-0.6,2.3,-3.3,3.1,-5.3,68,39,20.4,6.4,12,7,13,8.5,4,0,0,0
2011,1,6 to 10,1003.5,13,4,1.5,1,-6.6,-3.3,-10.8,-1,-12.1,74,49,9.9,5.1,36,12,27,8.1,5,0,0,0
2011,1,11 to 15,1005.1,10.5,5.5,3,1,-6.9,-3.3,-10.7,-0.8,-11.9,74,49,17.9,6.5,28,13,34,7.2,5,0,0,0
2011,1,16 to 20,1000.4,10,7,1.5,0.5,-3,0.1,-7.3,0.9,-11.8,75,44,14.4,6.5,30,15,40,8,5,0,0,0
2011,1,21 to 25,1008.9,4.5,2.5,1,0.5,-4.2,0.2,-8.4,3.4,-9.5,75,50,27.3,8.9,10,5,39,5.7,5,0,0,0
2011,1,26 to 31,1009,14,8.5,2.5,1,-4.5,-0.7,-8.6,2.2,-10.6,73,39,25.7,8.5,34,20,45,5.6,5,0,0,0
2011,2,1 to  5,1010.8,3,2.5,2,0.5,-0.6,3.2,-5.4,6.8,-8.7,67,31,23.5,8.7,8,7,50,5,4,0,0,0
2011,2,6 to 10,1004.2,14.5,5.5,3.5,1,-2.6,1.1,-7.2,3.3,-8.7,71,36,13.7,7.8,29,11,39,8.5,5,0,0,0
2011,2,11 to 15,1010.8,0.5,0.5,0.5,0.5,-2.4,1.6,-7.5,2.3,-9.1,61,38,34.2,11.7,2,1,38,5.3,4,0,0,0
2011,2,16 to 20,1012,16.5,4.5,4.5,1.5,1.6,4.3,-1.4,6.3,-3.9,71,38,19.8,9.2,13,7,33,8,4,0,0,0
2011,2,21 to 25,1016.4,3.5,2,1,0.5,2.5,7.8,-3,11.5,-6.5,70,42,35.6,12.9,6,6,23,6.5,1,0,0,0
2011,2,26 to 28,1019.1,1.5,1,1,0.5,-1.5,1.4,-4.2,2.9,-6.9,63,28,19.9,12.9,3,1,9,7.1,3,0,0,0
2011,3,1 to  5,1003.3,2.5,1.5,0.5,0.5,-1.6,2,-5.1,4.4,-8.7,65,38,25.4,11.7,8,3,6,6,5,0,0,0
2011,3,6 to 10,1003.9,6,3,1,0.5,-1.2,2.5,-5.2,7.1,-9,66,27,28.1,13.6,6,6,5,7,5,0,0,0
2011,3,11 to 15,1007.4,3,1,0.5,0.5,2.5,6.1,-1.4,10,-4.6,62,33,26.2,12,0,0,0,8.1,3,0,0,0
2011,3,16 to 20,1005.7,1,0.5,0.5,0.5,2.1,6.3,-2,10.8,-5.1,56,17,33.1,14.4,0,0,0,6.2,3,0,0,0
2011,3,21 to 25,1010.3,2.5,2,1,0.5,0.7,4.9,-2.4,6.4,-4.1,61,25,34.6,16.1,0,0,0,7.4,5,0,0,0
2011,3,26 to 31,1013.1,1.5,0.5,0.5,0.5,3.5,8.5,-1.6,11.1,-4.5,63,22,44.6,16.6,0,0,0,5.5,3,0,0,0
2011,4,1 to  5,1011.6,2.5,1,0.5,0.5,3.7,8.8,-0.6,13.4,-2.6,60,25,36.1,18.1,3,3,2,5.9,3,0,0,0
2011,4,6 to 10,1012.3,16.5,16,3.5,1,7.3,12.3,0.9,14.6,-0.3,65,25,35.5,16.5,0,0,0,4.6,0,0,0,0
2011,4,11 to 15,1002.9,5.5,5.5,4.5,1,8.4,13.2,2.7,17.8,-0.8,60,20,34.5,17.6,0,0,0,5.7,0,0,0,0
2011,4,16 to 20,1004.7,12.5,12.5,5,2,6.1,9.8,1.9,12.7,-0.6,67,29,24.4,13.6,0,0,0,6.7,0,0,0,0
2011,4,21 to 25,1006.1,25.5,11,3.5,1.5,7.2,9.7,5.1,11.8,4.2,77,52,3.1,6.4,0,0,0,9.5,0,0,1,0
2011,4,26 to 30,999.9,33.5,17.5,5,1.5,9,12.8,5,14.7,4.2,77,51,14.9,11.2,0,0,0,8.7,0,0,1,1
2011,5,1 to  5,1003.8,36,33,9,2,8.1,11.7,4.5,13.5,2.5,76,48,21.7,14,0,0,0,8.3,0,0,0,0
2011,5,6 to 10,1004.3,35,34,12,4,10.9,16.2,6.8,19.3,2.8,75,31,28.3,15.9,0,0,0,8.3,0,0,0,0
2011,5,11 to 15,999.5,17,12,3,1.5,9.4,14.1,5.6,18,3.1,72,30,28.3,16.9,0,0,0,8.3,0,0,0,0
2011,5,16 to 20,1006.9,6.5,5.5,5.5,3,12.4,17.9,7.4,19.9,4.9,73,34,29.9,18.2,0,0,0,7.1,0,0,1,0
2011,5,21 to 25,1009.5,17,11,3.5,1.5,12.2,16.1,8.6,17,6.3,76,48,31.1,18.2,0,0,0,7.5,0,0,0,0
2011,5,26 to 31,1011.7,2,1,1,0.5,12.6,16.7,8.8,18.9,5.5,74,32,30.1,17.7,0,0,0,8.8,0,0,0,0
2011,6,1 to  5,1006.2,0.5,0.5,0.5,0.5,12.9,17,10,19.9,7,76,40,15.6,14.2,0,0,0,9,0,0,0,0
2011,6,6 to 10,1000.4,5,4.5,2.5,1.5,16.3,21.6,11.8,23.2,9.8,77,47,38.1,23.1,0,0,0,7.2,0,3,0,0
2011,6,11 to 15,1000.9,4.5,4,2,1,16.1,20.3,13.1,22.9,10.4,76,55,15.2,15.7,0,0,0,8.5,0,0,0,0
2011,6,16 to 20,1005.1,0,0,0,0,17.1,22.6,12.3,25.7,8.1,73,39,51.4,25.4,0,0,0,5.5,0,2,0,0
2011,6,21 to 25,1000.2,22.5,11.5,5,2.5,17.9,21.8,14.2,25,10.9,76,39,18,14.9,0,0,0,9.4,0,1,0,0
2011,6,26 to 30,1006.5,3,2,1.5,0.5,18,22,14.7,24.5,9.3,80,42,19.3,13.6,0,0,0,9.2,0,2,0,0
2011,7,1 to  5,996.3,36,36,13.5,4,19.2,23.5,16.7,25.5,16,83,56,21.1,15.3,0,0,0,9.3,0,1,0,0
2011,7,6 to 10,1003.7,13,10.5,3.5,2.5,22.1,25.7,19.4,28.8,16.5,85,60,20.1,14.6,0,0,0,8.8,0,0,0,0
2011,7,11 to 15,1008.4,22.5,22.5,12.5,8,23.2,27.3,20.1,29.9,18.1,84,57,30.5,17,0,0,0,8,0,2,0,0
2011,7,16 to 20,1003.9,16,16,4,1,20.7,24.5,18.1,29.3,14.7,82,50,25.3,15.6,0,0,0,8.1,0,0,0,0
2011,7,21 to 25,1006.5,0,0,0,0,19.5,23.9,16.4,26.4,13.8,75,50,23.6,17.6,0,0,0,7.9,0,0,0,0
2011,7,26 to 31,1006.1,0,0,0,0,22.5,26.7,19.2,28.6,16.8,78,56,27.9,17.6,0,0,0,8.9,0,0,0,0
2011,8,1 to  5,1009.4,0,0,0,0,21.9,26.8,18.9,30.2,17.7,79,58,21.5,16.9,0,0,0,8.7,0,0,0,0
2011,8,6 to 10,1004.7,12,12,5.5,2.5,25.4,30,21.9,31.5,20.8,80,52,38.6,18.1,0,0,0,7.9,0,0,0,0
2011,8,11 to 15,998.8,25.5,25.5,12.5,6.5,25.1,29.5,20.8,32.5,16.8,75,43,33.8,17.1,0,0,0,6.4,0,0,0,0
2011,8,16 to 20,1001,42.5,24,10,7,22.4,26.3,20,29.2,18.1,84,45,21.3,13.1,0,0,0,9.2,0,0,0,0
2011,8,21 to 25,1009.1,53,30.5,7.5,2.5,20.6,23.7,18,27,17,85,61,11.9,10.5,0,0,0,8.9,0,0,0,0
2011,8,26 to 31,1009,0,0,0,0,22.7,28.3,17.7,29.2,15.3,73,41,55.4,19.6,0,0,0,6,0,0,0,0
2011,9,1 to  5,1002.3,54.5,27.5,23.5,7,24.7,29,21.8,32,20.9,84,58,17.2,11.5,0,0,0,8.9,0,0,1,0
2011,9,6 to 10,1004.5,59,38,23,8,20.6,24,16.7,25.5,14.9,77,47,9.2,8.3,0,0,0,9.1,0,0,0,0
2011,9,11 to 15,1011.7,49.5,37,11,3.5,20,23.2,16.5,26.1,14.1,86,60,14.4,9,0,0,0,9.4,0,0,0,0
2011,9,16 to 20,1006.6,46.5,36.5,13,3.5,19.1,22.3,16,28.1,12.8,81,50,6.9,6.8,0,0,0,9.2,0,0,0,0
2011,9,21 to 25,1007.2,53.5,19,19,9,15.1,19.7,11.2,22.2,9.2,78,44,24.6,11.4,0,0,0,6.9,0,0,2,0
2011,9,26 to 30,1011.4,11.5,11.5,4,1,17.4,22.2,12.4,24.2,11.1,77,45,40.2,14.3,0,0,0,4.2,0,0,0,0
2011,10,1 to  5,1010.8,2.5,2.5,1.5,0.5,11,16.5,5.3,19.7,4,69,39,30.6,12.5,0,0,0,5.4,0,0,0,0
2011,10,6 to 10,1008.9,29.5,14,9,8.5,14,19.5,8.4,20.4,7.5,75,28,28.2,11.3,0,0,0,5.9,0,0,3,0
2011,10,11 to 15,1008.9,13.5,11.5,3.5,1.5,13,18.3,7.8,20,5.9,72,25,34.9,11.7,0,0,0,5.8,0,0,1,0
2011,10,16 to 20,1011.7,7.5,6.5,4.5,1.5,12.4,17.7,7.7,21.2,4.9,69,38,30.2,10.6,0,0,0,5.6,0,0,1,0
2011,10,21 to 25,1009,27,17,5.5,1.5,15,18.9,9.7,21.3,6.5,82,44,12.7,6,0,0,0,8.3,0,0,0,0
2011,10,26 to 31,1017.4,0,0,0.5,0,10.6,15.1,5.4,18.9,3,73,28,30.8,8.5,0,0,0,6.3,0,0,0,0
2011,11,1 to  5,1020.5,0,0,0,0,10.7,16.2,4.5,17.5,2.6,71,30,35.2,9.6,0,0,0,4.5,0,0,0,0
2011,11,6 to 10,1011.6,3.5,2.5,1,0.5,8.8,12.8,5.2,14.2,1.6,72,32,16.7,6.4,0,0,0,7.1,0,0,0,0
2011,11,11 to 15,1009.9,0.5,0.5,0.5,0.5,7.8,12.4,3.7,16,-1.4,70,36,31.8,9,0,0,0,6.6,1,0,0,0
2011,11,16 to 20,1009.8,25.5,23,6,1.5,6.3,10.7,0.6,15.7,-2.4,70,38,18.1,5.6,1,1,1,6.8,2,0,0,0
2011,11,21 to 25,1009.1,31.5,15.5,4,2,1.4,5.3,-2.4,12.1,-4.1,77,46,11.7,5.4,35,16,16,9,4,0,0,0
2011,11,26 to 30,1016.5,29,12,4.5,2,4.7,7.6,0.6,10.2,-3.3,75,44,10.9,3.8,0,0,0,8.3,1,0,0,0
2011,12,1 to  5,1011.9,46.5,32.5,6,1.5,1.9,4.9,-0.9,8.4,-4.2,69,43,14.6,5.1,11,11,8,8,4,0,0,0
2011,12,6 to 10,1012.5,0,0,0,0,-0.2,2.7,-2.9,4.3,-6.5,68,37,19.1,6,3,2,1,7,5,0,0,0
2011,12,11 to 15,1010.7,13,5,2,1.5,-0.3,3,-3.9,5.5,-7.5,75,44,11.8,5,28,15,13,8.6,4,0,0,0
2011,12,16 to 20,1010.6,9.5,3.5,2.5,1,-5.1,-2.3,-7.9,-0.7,-10.1,79,47,15.9,5.9,22,10,16,8.5,5,0,0,0
2011,12,21 to 25,1002.5,18.5,6,2,1.5,-2.7,0.9,-6.3,5.4,-7.1,76,49,14.9,5.7,34,18,28,8.2,5,0,0,0
2011,12,26 to 31,1011.4,10,4.5,2.5,1,-2,2.3,-6.4,4.4,-9.1,75,40,20.9,6,18,12,24,7,6,0,0,0
2012,1,1 to  5,1004.2,5,4,2,1.5,-1.4,2.1,-5.6,4.5,-7.4,69,42,19.9,6.6,4,3,19,6.3,5,0,0,0
2012,1,6 to 10,1014.6,1,1,0.5,0.5,-2.8,0.8,-6.5,3.1,-7.6,74,44,26.7,7.5,9,6,22,7.6,5,0,0,0
2012,1,11 to 15,1007.8,13,4.5,2,1,-7.1,-3.6,-10.6,-2.2,-14.3,74,43,15,6.6,27,12,34,8.7,5,0,0,0
2012,1,16 to 20,1017.5,1.5,1.5,0.5,0.5,-4,0.1,-8,1.4,-9.4,70,43,27.7,8.5,1,1,32,6.3,4,0,0,0
2012,1,21 to 25,1007.9,22.5,16.5,3.5,1,-2.6,0.1,-5.6,3.8,-9.9,79,48,10.7,5.2,18,8,29,8.2,5,0,0,0
2012,1,26 to 31,1009.4,12,4.5,3,1.5,-7.6,-3.2,-12.2,0.3,-14.7,74,41,25.6,8.4,19,7,37,6.6,5,0,0,0
2012,2,1 to  5,1006.5,10.5,6,2,0.5,-4.9,-1.8,-9.2,0.5,-11.4,74,41,16.7,7.7,21,11,45,9.5,5,0,0,0
2012,2,6 to 10,1003.7,39,12,2.5,1,-4,-0.5,-7.7,4.1,-13,83,51,6.8,6.2,54,19,71,9.7,5,0,0,0
2012,2,11 to 15,1011.7,30.5,10,3.5,1,-4.1,-0.7,-7.9,5.2,-11.4,79,49,11.8,8.4,31,12,79,9.7,5,0,0,0
2012,2,16 to 20,1009.3,7,3,1.5,1,-5.7,-1.9,-10.1,1.9,-12.5,75,39,25.7,11.5,14,6,65,8.3,5,0,0,0
2012,2,21 to 25,1010.4,9.5,6,2,1,-1.8,1.3,-5.3,3.6,-6.6,73,42,15.1,9,10,5,63,8.3,5,0,0,0
2012,2,26 to 29,1014.3,21.5,13.5,5.5,1.5,-2.9,1,-7.1,3.8,-10.7,74,41,21.1,13.2,38,27,91,8.9,3,0,0,0
2012,3,1 to  5,1018,0,0,0,0,-1,2.6,-5.3,6,-7.5,64,37,28.8,12.8,2,2,68,7.2,2,0,0,0
2012,3,6 to 10,1009.4,17,14,5,1.5,1.7,4.3,-0.4,5.4,-2.6,77,49,12.9,9.5,1,1,59,8.6,5,0,0,0
2012,3,11 to 15,1010.8,9.5,4.5,2.5,1,-0.5,2.4,-3.6,5.2,-5.2,74,40,20.6,11.8,17,6,50,8,5,0,0,0
2012,3,16 to 20,1006.6,6,3.5,0.5,0.5,-0.2,2.9,-4.1,5.3,-5.9,70,40,13,10.4,8,6,43,8.7,4,0,0,0
2012,3,21 to 25,1001.5,13,7.5,1.5,0.5,1.6,4.4,-1.2,7.9,-3.7,71,37,14.7,12,24,18,46,9.3,4,0,0,0
2012,3,26 to 31,1006.9,29,12.5,4,1.5,3.6,7.7,-1,11.9,-4,71,27,38.2,14.4,12,6,33,7.4,4,0,0,0
2012,4,1 to  5,999.2,15.5,10,4,1,2.3,6.3,-1.8,8.7,-4.5,64,33,18.3,11.6,1,1,1,7.6,4,0,0,0
2012,4,6 to 10,1007.6,2,1,0.5,0.5,2.8,7.5,-2,12.7,-5.7,70,35,26,14.2,2,1,1,7.6,3,0,0,0
2012,4,11 to 15,1003.9,15,11,3.5,1.5,6.8,11.7,1.6,12.2,-0.5,66,22,40.5,18.1,0,0,0,5.7,0,0,0,0
2012,4,16 to 20,1016.3,0,0,0,0,7.3,11.6,3.6,12.9,1.5,74,44,20.8,14.7,0,0,0,7.5,0,0,0,0
2012,4,21 to 25,1013.2,6.5,6,2.5,1.5,10,15,6.4,18.1,1.6,80,32,26.1,15.2,0,0,0,8.5,0,2,0,0
2012,4,26 to 30,1009.7,8.5,8.5,3,1,12.7,18.9,6.1,22.4,2.6,62,26,50.7,22.7,0,0,0,3.8,0,0,0,1
